Company Name,Ticker,Last Close,Exchange
"Sucampo Pharmaceuticals, Inc.",SCMP,16.25,NSDQ
Superconductor Technologies Inc.,SCON,1.0448,NSDQ
"scPharmaceuticals, Inc.",SCPH,14.92,NSDQ
"ScanSource, Inc.",SCSC,35.15,NSDQ
"Shoe Carnival, Inc.",SCVL,25.47,NSDQ
SecureWorks Corp.,SCWX,8.78,NSDQ
"SCYNEXIS, Inc.",SCYX,2.3,NSDQ
"SeaChange International, Inc.",SEAC,3.5,NSDQ
Secoo Holding Limited,SECO,8.71,NSDQ
"SolarEdge Technologies, Inc.",SEDG,36.45,NSDQ
Origin Agritech Limited,SEED,0.85,NSDQ
SEI Investments Company,SEIC,71.15,NSDQ
"Selecta Biosciences, Inc.",SELB,9.72,NSDQ
"Global Self Storage, Inc.",SELF,4.71,NSDQ
Seneca Foods Corp.,SENEA,32.25,NSDQ
"Synthesis Energy Systems, Inc.",SES,3.01,NSDQ
"Sound Financial Bancorp, Inc.",SFBC,32.7866,NSDQ
"ServisFirst Bancshares, Inc.",SFBS,40.2,NSDQ
"Stitch Fix, Inc.",SFIX,23.98,NSDQ
"Shutterfly, Inc.",SFLY,45.88,NSDQ
"Sprouts Farmers Market, Inc.",SFM,23.8,NSDQ
Simmons First National Corporation,SFNC,54.6,NSDQ
"Southern First Bancshares, Inc.",SFST,41.2,NSDQ
"SG Blocks, Inc.",SGBX,4.99,NSDQ
"Superior Uniform Group, Inc.",SGC,25.61,NSDQ
"Seattle Genetics, Inc.",SGEN,55.265,NSDQ
"SMART Global Holdings, Inc.",SGH,28.09,NSDQ
"Sigma Labs, Inc.",SGLB,1.4876,NSDQ
"SigmaTron International, Inc.",SGMA,10.47,NSDQ
"Sangamo Therapeutics, Inc.",SGMO,15.85,NSDQ
Scientific Games Corp,SGMS,52.1,NSDQ
"SGOCO Group, Ltd",SGOC,1.0986,NSDQ
"SPAR Group, Inc.",SGRP,1.19,NSDQ
"Surgery Partners, Inc.",SGRY,9.75,NSDQ
"Synergy Pharmaceuticals, Inc.",SGYP,1.88,NSDQ
Shore Bancshares Inc,SHBI,17.83,NSDQ
Shenandoah Telecommunications Co,SHEN,35.1,NSDQ
Seanergy Maritime Holdings Corp,SHIP,1.09,NSDQ
Sears Holdings Corporation,SHLD,4.25,NSDQ
"A. Schulman, Inc.",SHLM,36.5,NSDQ
"Shiloh Industries, Inc.",SHLO,8.29,NSDQ
"Steven Madden, Ltd.",SHOO,43.8,NSDQ
"Sears Hometown and Outlet Stores, Inc.",SHOS,1.75,NSDQ
"SharpSpring, Inc.",SHSP,4.09,NSDQ
iShares 1-3 Year Treasury Bond ETF,SHY,83.93,NSDQ
Siebert Financial Corp.,SIEB,4.42,NSDQ
"Sientra, Inc.",SIEN,13.53,NSDQ
"SI Financial Group, Inc.",SIFI,14.75,NSDQ
Sify Technologies Limited,SIFY,1.6637,NSDQ
"Selective Insurance Group, Inc.",SIGI,59.4,NSDQ
"Sigma Designs, Inc.",SIGM,6.925,NSDQ
Silicom Ltd,SILC,69.84,NSDQ
Silicon Motion Technology Corporation,SIMO,52.85,NSDQ
Sina Corporation,SINA,99.59,NSDQ
"Sino-Global Shipping America, Ltd.",SINO,2.66,NSDQ
Select Income REIT,SIR,25.25,NSDQ
Sirius XM Holdings Inc.,SIRI,5.64,NSDQ
"SITO Mobile, Ltd.",SITO,6.2,NSDQ
"Peak Resorts, Inc.",SKIS,5.2,NSDQ
Skyline Medical Inc.,SKLN,1.1501,NSDQ
"Sky Solar Holdings, Ltd.",SKYS,1.4701,NSDQ
"SkyWest, Inc.",SKYW,53.85,NSDQ
"Silicon Laboratories, Inc.",SLAB,89.95,NSDQ
"Select Bancorp, Inc.",SLCT,12.35,NSDQ
Silgan Holdings Inc.,SLGN,28.8,NSDQ
SLM Corporation,SLM,11.35,NSDQ
"Capnia, Inc.",SLNO,1.76,NSDQ
"Simulations Plus, Inc.",SLP,15.9,NSDQ
Solar Capital Ltd.,SLRC,20.75,NSDQ
"Southern Missouri Bancorp, Inc.",SMBC,38.8,NSDQ
"SmartFinancial, Inc.",SMBK,21.79,NSDQ
"Super Micro Computer, Inc.",SMCI,21.85,NSDQ
Sharps Compliance Corp,SMED,3.79,NSDQ
"Schmitt Industries, Inc.",SMIT,2.4001,NSDQ
"Summit Financial Group, Inc.",SMMF,26.41,NSDQ
Summit Therapeutics PLC,SMMT,11.47,NSDQ
The Simply Good Foods Company,SMPL,13.32,NSDQ
"Stein Mart, Inc.",SMRT,1.21,NSDQ
"Smith Micro Software, Inc.",SMSI,2.4799,NSDQ
Semtech Corporation,SMTC,33.45,NSDQ
SMTC Corporation,SMTX,1.59,NSDQ
"Inventure Foods, Inc.",SNAK,4,NSDQ
"Sun Bancorp, Inc.",SNBC,24.55,NSDQ
Select Comfort Corporation,SNBR,37.65,NSDQ
"Synchronoss Technologies, Inc.",SNCR,9.49,NSDQ
SMART SAND INC,SND,8.98,NSDQ
Sundance Energy Australia Ltd.,SNDE,5.11,NSDQ
"Syndax Pharmaceuticals, Inc.",SNDX,8.24,NSDQ
"Senestech, Inc.",SNES,0.729,NSDQ
Security National Financial Corporation,SNFCA,5.04,NSDQ
Soligenix Inc.,SNGX,1.95,NSDQ
Senior Housing Properties Trust,SNH,19.04,NSDQ
Sun Hydraulics Corporation,SNHY,56.75,NSDQ
"Scripps Networks Interactive, Inc",SNI,81.81,NSDQ
"Senomyx, Inc.",SNMX,1.55,NSDQ
"Sienna Biopharmaceuticals, Inc.",SNNA,22.74,NSDQ
"Sonoma Pharmaceuticals, Inc.",SNOA,4.66,NSDQ
"Synopsys, Inc.",SNPS,89.56,NSDQ
"Sunesis Pharmaceuticals, Inc.",SNSS,3.44,NSDQ
SodaStream International Ltd.,SODA,69.44,NSDQ
"Sonic Foundry, Inc.",SOFO,2.57,NSDQ
Sotherly Hotels Inc.,SOHO,6.84,NSDQ
Sohu.com Inc.,SOHU,45.86,NSDQ
"Southern National Bancorp of Virginia, Inc.",SONA,16.24,NSDQ
Sonic Corp.,SONC,27.89,NSDQ
"SORL Auto Parts, Inc.",SORL,7.45,NSDQ
SP Plus Corporation,SP,39.2,NSDQ
"Spartan Motors, Inc.",SPAR,15.35,NSDQ
"SuperCom, Ltd.",SPCB,3.69,NSDQ
Spherix Incorporated,SPEX,1.3101,NSDQ
"Sophiris Bio, Inc.",SPHS,2.05,NSDQ
"SPI Energy Co., Ltd.",SPI,0.6288,NSDQ
"Siliconware Precision Industries Company, Ltd.",SPIL,8.25,NSDQ
"Spark Energy, Inc.",SPKE,13.55,NSDQ
Splunk Inc.,SPLK,81.39,NSDQ
SeaSpine Holdings Corporation,SPNE,9.99,NSDQ
Sapiens International Corporation N.V.,SPNS,11.52,NSDQ
"Spok Holdings, Inc.",SPOK,15.75,NSDQ
"Spectrum Pharmaceuticals, Inc.",SPPI,18.21,NSDQ
"Spero Therapeutics, Inc.",SPRO,10.79,NSDQ
"support.com, Inc.",SPRT,2.48,NSDQ
"SPS Commerce, Inc.",SPSC,47.99,NSDQ
SpartanNash Company,SPTN,26.09,NSDQ
"Sportsman's Warehouse Holdings, Inc.",SPWH,5.41,NSDQ
SunPower Corporation,SPWR,9.23,NSDQ
"Sequential Brands Group, Inc.",SQBG,1.56,NSDQ
Social Reality Inc.,SRAX,6,NSDQ
1st Source Corporation,SRCE,49.97,NSDQ
"Stericycle, Inc.",SRCL,67.17,NSDQ
"Surmodics, Inc.",SRDX,29.8,NSDQ
"ServiceSource International, Inc.",SREV,2.96,NSDQ
"Sorrento Therapeutics, Inc.",SRNE,2.4,NSDQ
"Sarepta Therapeutics, Inc.",SRPT,54.26,NSDQ
"ProNAi Therapeutics, Inc.",SRRA,2.9,NSDQ
"Sensus Healthcare, Inc.",SRTS,5.21,NSDQ
Silver Run Acquisition Corporation II,SRUN,9.76,NSDQ
South State Corporation,SSB,86.75,NSDQ
Summit State Bank,SSBI,12.5,NSDQ
Seven Stars Cloud Group Inc.,SSC,3.61,NSDQ
Stewardship Financial Corp,SSFN,9.7,NSDQ
"Strata Skin Sciences, Inc.",SSKN,1.25,NSDQ
"SS&C Technologies Holdings, Inc.",SSNC,41.38,NSDQ
SILVERSUN TECH,SSNT,4.06,NSDQ
Silver Standard Resources Inc.,SSRM,7.94,NSDQ
ShotSpotter Inc.,SSTI,13.56,NSDQ
"Stratasys, Ltd.",SSYS,20.94,NSDQ
STAAR Surgical Company,STAA,16,NSDQ
"Staffing 360 Solutions, Inc.",STAF,0.65,NSDQ
Student Transportation Inc,STB,5.95,NSDQ
"S&T Bancorp, Inc.",STBA,39.29,NSDQ
State Bank Financial Corporation.,STBZ,29.13,NSDQ
SteadyMed Ltd.,STDY,3.65,NSDQ
State Auto Financial Corporation,STFC,28.85,NSDQ
"SunOpta, Inc.",STKL,7.8,NSDQ
"The ONE Group Hospitality, Inc.",STKS,2.44,NSDQ
"Steel Dynamics, Inc.",STLD,40.7,NSDQ
STELLAR ACQ III,STLR,10.17,NSDQ
"Stanley Furniture Company, Inc.",STLY,0.88,NSDQ
"Stemline Therapeutics, Inc.",STML,15.225,NSDQ
"Strayer Education, Inc.",STRA,91.45,NSDQ
Sterling Construction Company Inc,STRL,17.53,NSDQ
"Streamline Health Solutions, Inc.",STRM,1.25,NSDQ
Stratus Properties Inc.,STRS,29.4,NSDQ
Strattec Security Corporation,STRT,40.5,NSDQ
Seagate Technology PLC,STX,40.47,NSDQ
"Summer Infant, Inc.",SUMR,1.39,NSDQ
Solar Senior Capital Ltd.,SUNS,18.29,NSDQ
"Sunworks, Inc.",SUNW,1,NSDQ
"Supernus Pharmaceuticals, Inc.",SUPN,37.95,NSDQ
"Sinovac Biotech, Ltd.",SVA,7.88,NSDQ
Severn Bancorp Inc,SVBI,7.05,NSDQ
"Mast Therapeutics, Inc.",SVRA,14.49,NSDQ
"Firsthand Technology Value Fund, Inc.",SVVC,8.54,NSDQ
"Sierra Wireless, Inc.",SWIR,21.3,NSDQ
"Skyworks Solutions, Inc.",SWKS,96.98,NSDQ
"Stock Yards Bancorp, Inc.",SYBT,37.65,NSDQ
"Mirna Therapeutics, Inc.",SYBX,10.78,NSDQ
"Sykes Enterprises, Incorporated",SYKE,30.68,NSDQ
Symantec Corporation,SYMC,29.22,NSDQ
Synaptics Incorporated,SYNA,38.14,NSDQ
"Synacor, Inc.",SYNC,2.4,NSDQ
Synalloy Corporation,SYNL,12.9999,NSDQ
"Syntel, Inc.",SYNT,25.87,NSDQ
"Sypris Solutions, Inc.",SYPR,1.51,NSDQ
"Syros Pharmaceuticals, Inc.",SYRS,8.45,NSDQ
TravelCenters of America LLC,TA,4.4,NSDQ
"Del Taco Restaurants, Inc.",TACO,12.1,NSDQ
TransAct Technologies Incorporated,TACT,13.65,NSDQ
Taitron Components Incorporated,TAIT,1.6901,NSDQ
Tantech Holdings Ltd.,TANH,2.77,NSDQ
"Carrols Restaurant Group, Inc.",TAST,12.45,NSDQ
TAT Technologies Ltd.,TATT,10.75,NSDQ
"Liberty Tax, Inc.",TAX,11.15,NSDQ
"Taylor Devices, Inc.",TAYD,12.37,NSDQ
"The Bancorp, Inc.",TBBK,9.47,NSDQ
"Triumph Bancorp, Inc.",TBK,32.5,NSDQ
Territorial Bancorp Inc.,TBNK,30.58,NSDQ
"Theravance Biopharma, Inc.",TBPH,26.95,NSDQ
"Texas Capital Bancshares, Inc.",TCBI,89.2,NSDQ
TriCo Bancshares,TCBK,41.34,NSDQ
Technical Communications Corporation,TCCO,5,NSDQ
The Community Financial Corporation,TCFC,36.55,NSDQ
"Tactile Systems Technology, Inc.",TCMD,27.74,NSDQ
"TRACON Pharmaceuticals, Inc.",TCON,2.975,NSDQ
TCP Capital Corp.,TCPC,15.79,NSDQ
"THL Credit, Inc.",TCRD,9.45,NSDQ
Tucows Inc.,TCX,61.85,NSDQ
Atlassian Corporation PLC,TEAM,47.11,NSDQ
Tech Data Corporation,TECD,96.24,NSDQ
"Tarena International, Inc.",TEDU,13.64,NSDQ
Magellan Petroleum Corporation,TELL,9.69,NSDQ
"Tenax Therapeutics, Inc.",TENX,0.3702,NSDQ
"TerraForm Power, Inc.",TERP,11.21,NSDQ
Tesco Corporation,TESO,4.1,NSDQ
TESSCO Technologies Incorporated,TESS,17.7,NSDQ
TFS Financial Corporation,TFSL,15.09,NSDQ
Transglobe Energy Corp,TGA,1.37,NSDQ
Tecogen Inc.,TGEN,2.7,NSDQ
Tecnoglass Inc.,TGLS,7.33,NSDQ
"TG Therapeutics, Inc.",TGTX,8.25,NSDQ
First Financial Corporation Indiana,THFF,45.8,NSDQ
Gentherm Inc,THRM,33,NSDQ
"Truett-Hurst, Inc.",THST,2.0268,NSDQ
TICC Capital Corp.,TICC,6.16,NSDQ
Tigenix NV,TIG,23.27,NSDQ
Till Capital Ltd.,TIL,4,NSDQ
"Interface, Inc.",TILE,24.35,NSDQ
Tiptree Financial Inc.,TIPT,6.15,NSDQ
"Top Image Systems, Ltd.",TISA,1.06,NSDQ
Titan Machinery Inc.,TITN,21.71,NSDQ
TiVo Corporation,TIVO,16.15,NSDQ
"Tandy Leather Factory, Inc.",TLF,7.3,NSDQ
"Teligent, Inc.",TLGT,4.07,NSDQ
Talend S.A.,TLND,40.96,NSDQ
"T-Mobile US, Inc.",TMUS,63.07,NSDQ
"Telenav, Inc.",TNAV,4.6,NSDQ
"Tandem Diabetes Care, Inc.",TNDM,2.48,NSDQ
"Tintri, Inc.",TNTR,5.37,NSDQ
Tonix Pharmaceuticals Holding Corp.,TNXP,3.68,NSDQ
TOCAGEN INC,TOCA,10.5,NSDQ
TOP Ships Inc.,TOPS,0.387,NSDQ
TOR Minerals International Inc,TORM,5.5,NSDQ
Tuniu Corporation,TOUR,7.92,NSDQ
Towne Bank,TOWN,32.2,NSDQ
"TPI Composites, Inc.",TPIC,18.02,NSDQ
"Tapimmune, Inc.",TPIV,3.11,NSDQ
Two River Bancorp,TRCB,18.22,NSDQ
"Torchlight Energy Resources, Inc.",TRCH,1.2,NSDQ
Tabula Rasa Healthcare Inc.,TRHC,28.59,NSDQ
Trinity Biotech PLC,TRIB,5.49,NSDQ
Trillium Therapeutics Inc.,TRIL,9.75,NSDQ
"TripAdvisor, Inc.",TRIP,35.32,NSDQ
Trimble Navigation Ltd.,TRMB,41.19,NSDQ
Trustmark Corporation,TRMK,32.34,NSDQ
Tremont Mortgage Trust,TRMT,15.44,NSDQ
"tronc, Inc.",TRNC,17.62,NSDQ
"Transcat, Inc.",TRNS,13.65,NSDQ
"TrovaGene, Inc.",TROV,0.495,NSDQ
Therapix Biosciences Ltd.,TRPX,5.6517,NSDQ
TriMas Corporation,TRS,26.2,NSDQ
TrustCo Bank Corp NY,TRST,9,NSDQ
"TrueCar, Inc.",TRUE,11.05,NSDQ
"Trupanion, Inc.",TRUP,29.63,NSDQ
Trivago N.V. ADS,TRVG,6.96,NSDQ
"Trevena, Inc.",TRVN,1.68,NSDQ
"Timberland Bancorp, Inc.",TSBK,27.18,NSDQ
"TriState Capital Holdings, Inc.",TSC,23.3,NSDQ
Tractor Supply Company,TSCO,67.15,NSDQ
Tower Semiconductor Ltd.,TSEM,33.38,NSDQ
Amaya Inc.,TSG,23.8,NSDQ
"TSR, Inc.",TSRI,5.65,NSDQ
"TESARO, Inc.",TSRO,82.02,NSDQ
"TheStreet, Inc.",TST,1.42,NSDQ
The Trade Desk Inc.,TTD,48.3,NSDQ
"TeleTech Holdings, Inc.",TTEC,39.95,NSDQ
"Tetra Tech, Inc.",TTEK,48.05,NSDQ
"TechTarget, Inc.",TTGT,13.42,NSDQ
"TTM Technologies, Inc.",TTMI,15.32,NSDQ
"Titan Pharmaceuticals, Inc.",TTNP,1.5,NSDQ
"T2 Biosystems, Inc.",TTOO,3.98,NSDQ
"Tetraphase Pharmaceuticals, Inc.",TTPH,5.78,NSDQ
"Tile Shop Hldgs, Inc.",TTS,9,NSDQ
Tuesday Morning Corp.,TUES,2.95,NSDQ
iShares MSCI Turkey ETF,TUR,40.85,NSDQ
"Harris & Harris Group, Inc.",TURN,1.995,NSDQ
MAMMOOTH ENERGY,TUSK,17.93,NSDQ
"Healthways, Inc.",TVTY,35.05,NSDQ
"Twin Disc, Incorporated",TWIN,26.28,NSDQ
Trans World Entertainment Corp.,TWMC,1.75,NSDQ
HOSTESS BRANDS,TWNK,13.78,NSDQ
"2U, Inc.",TWOU,61.8,NSDQ
"TherapeuticsMD, Inc.",TXMD,6.42,NSDQ
Texas Instruments Incorporated,TXN,98.83,NSDQ
"Texas Roadhouse, Inc.",TXRH,50.89,NSDQ
Shineco Inc.,TYHT,2.9546,NSDQ
"Tyme Technologies, Inc.",TYME,3.65,NSDQ
Monotype Imaging Holdings Inc.,TYPE,24.4,NSDQ
Travelzoo Inc.,TZOO,6,NSDQ
"United Bancorp, Inc.",UBCP,12.8,NSDQ
United Security Bancshares,UBFO,10.8,NSDQ
"United Financial Bancorp, Inc.",UBNK,17.83,NSDQ
"Ubiquiti Networks, Inc.",UBNT,63.17,NSDQ
"United Bancshares, Inc.",UBOH,22.15,NSDQ
Union Bankshares Corporation,UBSH,35.78,NSDQ
"United Bankshares, Inc.",UBSI,34.8,NSDQ
United Community Bancorp,UCBA,22.6,NSDQ
"United Community Banks, Inc.",UCBI,27.76,NSDQ
United Community Financial Corp.,UCFC,9.49,NSDQ
"Ultra Clean Holdings, Inc.",UCTT,21.06,NSDQ
Universal Electronics Inc.,UEIC,48.25,NSDQ
"Net 1 UEPS Technologies, Inc.",UEPS,10.75,NSDQ
"United Fire Group, Inc",UFCS,46.11,NSDQ
"Universal Forest Products, Inc.",UFPI,38.06,NSDQ
"UFP Technologies, Inc.",UFPT,27,NSDQ
"United-Guardian, Inc.",UG,19.3,NSDQ
United Insurance Holdings Corp.,UIHC,16.39,NSDQ
Ultralife Corporation,ULBI,6.35,NSDQ
"Universal Logistics Holdings, Inc.",ULH,24,NSDQ
UMB Financial Corporation,UMBF,72.55,NSDQ
Umpqua Holdings Corporation,UMPQ,20.81,NSDQ
Unico American Corporation,UNAM,9.1,NSDQ
"Union Bankshares, Inc.",UNB,50.9,NSDQ
"United Natural Foods, Inc.",UNFI,49.62,NSDQ
"Communications Sales & Leasing,Inc.",UNIT,17.4,NSDQ
"Unity Bancorp, Inc.",UNTY,20.2,NSDQ
"Radio One, Inc.",UONE,1.455,NSDQ
"Radio One, Inc.",UONEK,1.5,NSDQ
Ultra Petroleum Corp.,UPL,9.34,NSDQ
"Upland Software, Inc.",UPLD,22.43,NSDQ
"Urban Outfitters, Inc.",URBN,32.27,NSDQ
UROGEN PHARMA,URGN,37.71,NSDQ
"USA Truck, Inc.",USAK,18.08,NSDQ
"Universal Stainless & Alloy Products, Inc.",USAP,20.32,NSDQ
"USA Technologies, Inc.",USAT,8.6,NSDQ
US Gold Corp,USAU,1.31,NSDQ
"U S Concrete, Inc.",USCR,81.85,NSDQ
U.S. Energy Corp.,USEG,1.21,NSDQ
"United States Lime & Minerals, Inc.",USLM,82.3,NSDQ
"Utah Medical Products, Inc.",UTMD,80.55,NSDQ
UTStarcom Holdings Corp,UTSI,5.98,NSDQ
Univest Corporation of Pennsylvania,UVSP,28.25,NSDQ
"Value Line, Inc.",VALU,19.24,NSDQ
Village Bank and Trust Financial Corp.,VBFC,29.058,NSDQ
"VBI Vaccines, Inc.",VBIV,4,NSDQ
Vascular Biogenics Ltd.,VBLT,6.5501,NSDQ
"Veritex Holdings, Inc.",VBTX,27.09,NSDQ
Vericel Corporation,VCEL,4.85,NSDQ
"Veracyte, Inc.",VCYT,6.46,NSDQ
"VASCO Data Security International, Inc.",VDSI,14,NSDQ
Videocon d2h Limited,VDTH,9.17,NSDQ
VANTAGE EGY ACQ,VEAC,9.7,NSDQ
Veeco Instruments Inc.,VECO,12.5,NSDQ
VimpelCom Ltd.,VEON,3.82,NSDQ
"Veritone, Inc.",VERI,22.7,NSDQ
Female Health Company (The),VERU,0.98,NSDQ
Viacom Inc.,VIA,34.2,NSDQ
Viacom Inc.,VIAB,29.46,NSDQ
Viavi Solutions Inc.,VIAV,8.87,NSDQ
Vical Incorporated,VICL,1.83,NSDQ
Vicor Corporation,VICR,22.05,NSDQ
Virco Manufacturing Corporation,VIRC,5.2,NSDQ
"Virtu Financial, Inc.",VIRT,17.4,NSDQ
"Viveve Medical, Inc.",VIVE,4.9,NSDQ
Meridian Bioscience Inc.,VIVO,14.15,NSDQ
"Viking Therapeutics, Inc.",VKTX,3.97,NSDQ
"Village Super Market, Inc.",VLGEA,23.17,NSDQ
"Valeritas Holdings, Inc.",VLRX,3.9864,NSDQ
Vanda Pharmaceuticals Inc.,VNDA,13.85,NSDQ
"21Vianet Group, Inc.",VNET,6.53,NSDQ
Viper Energy Partners LP,VNOM,21.78,NSDQ
Vodafone Group PLC,VOD,31.25,NSDQ
VOXX International Corporation,VOXX,5.65,NSDQ
"Vera Bradley, Inc.",VRA,11.73,NSDQ
"ViewRay, Inc.",VRAY,8.56,NSDQ
VAREX IMAGING,VREX,37.97,NSDQ
"Vermillion, Inc.",VRML,1.93,NSDQ
Verona Pharma PLC American Depositary Share,VRNA,11.6,NSDQ
"Varonis Systems, Inc.",VRNS,47.7,NSDQ
Verint Systems Inc.,VRNT,40.05,NSDQ
"Verisk Analytics, Inc.",VRSK,94.32,NSDQ
Virtusa Corporation,VRTU,45.15,NSDQ
"Versartis, Inc.",VSAR,2.125,NSDQ
"ViaSat, Inc.",VSAT,71.03,NSDQ
VSE Corporation,VSEC,47.03,NSDQ
"Verastem, Inc.",VSTM,3.6,NSDQ
"VistaGen Therapeutics, Inc.",VTGN,1.22,NSDQ
"Vital Therapies, Inc.",VTL,4.95,NSDQ
"Vertex Energy, Inc",VTNR,0.86,NSDQ
vTv Therapeutics Inc.,VTVT,4.45,NSDQ
Vuzix Corporation,VUZI,6.85,NSDQ
Vivopower International Plc,VVPR,3.03,NSDQ
"VIVUS, Inc.",VVUS,0.578,NSDQ
"Voyager Therapeutics, Inc.",VYGR,13.6,NSDQ
Westamerica Bancorporation,WABC,59.44,NSDQ
"Washington Federal, Inc.",WAFD,33.95,NSDQ
"Washington Trust Bancorp, Inc.",WASH,52.6,NSDQ
Energous Corporation,WATT,8.3,NSDQ
"Walgreens Boots Alliance, Inc.",WBA,71.88,NSDQ
"WCF Bancorp, Inc.",WCFB,9.75,NSDQ
Western Digital Corporation,WDC,81.2,NSDQ
"Web.com Group, Inc.",WEB,23,NSDQ
"Wellesley Bancorp, Inc.",WEBK,28.05,NSDQ
Wendy's Company (The),WEN,15.28,NSDQ
"Werner Enterprises, Inc.",WERN,38,NSDQ
"WisdomTree Investments, Inc.",WETF,11.68,NSDQ
"Weyco Group, Inc.",WEYS,27.91,NSDQ
WashingtonFirst Bankshares Inc,WFBI,34.22,NSDQ
"WhiteHorse Finance, Inc.",WHF,14.29,NSDQ
"Wilhelmina International, Inc.",WHLM,6.55,NSDQ
"Wheeler Real Estate Investment Trust, Inc.",WHLR,11.19,NSDQ
"Boingo Wireless, Inc.",WIFI,22.63,NSDQ
"G. Willi-Food International,  Ltd.",WILC,6.51,NSDQ
"Windstream Holdings, Inc.",WIN,2.03,NSDQ
Wingstop Inc.,WING,41.45,NSDQ
Wins Finance Holdings Inc.,WINS,48.01,NSDQ
Encore Wire Corporation,WIRE,47.55,NSDQ
Wix.com Ltd.,WIX,52.95,NSDQ
"Workhorse Group, Inc.",WKHS,2.84,NSDQ
Westmoreland Coal Company,WLB,1.28,NSDQ
"Willdan Group, Inc.",WLDN,25.25,NSDQ
Willis Lease Finance Corporation,WLFC,24.52,NSDQ
Wright Medical Group N.V.,WMGI,23.48,NSDQ
WMIH Corp.,WMIH,0.8002,NSDQ
Western New England Bancorp,WNEB,10.7,NSDQ
WPCS International Incorporated,WPCS,1.1,NSDQ
Westport Fuel Systems Inc,WPRT,2.66,NSDQ
World Acceptance Corporation,WRLD,79.56,NSDQ
Pensare Acquisition Corp.,WRLS,9.65,NSDQ
"WesBanco, Inc.",WSBC,40.16,NSDQ
"Waterstone Financial, Inc.",WSBF,17.95,NSDQ
WSI Industries Inc.,WSCI,4.1808,NSDQ
WSFS Financial Corporation,WSFS,48.8,NSDQ
"Wayside Technology Group, Inc.",WSTG,15.65,NSDQ
"Westell Technologies, Inc.",WSTL,4,NSDQ
West Bancorporation,WTBA,25.6,NSDQ
Wintrust Financial Corporation,WTFC,82.05,NSDQ
WAVE Life Sciences Ltd.,WVE,38.85,NSDQ
WVS Financial Corp.,WVFC,15.1,NSDQ
"Willamette Valley Vineyards, Inc.",WVVI,8.299,NSDQ
"Woodward, Inc.",WWD,74.49,NSDQ
"Uranium Resources, Inc.",WWR,1.14,NSDQ
JM Global Holding Company,WYIG,9.8999,NSDQ
"Xenetic Biosciences, Inc.",XBIO,2.07,NSDQ
XBiotech Inc.,XBIT,4.47,NSDQ
"Xenith Bankshares, Inc.",XBKS,33.4,NSDQ
Xcerra Corporation,XCRA,9.9,NSDQ
Quinpario Acquisition Corp. 2,XELA,5.1,NSDQ
"Xcel Brands, Inc",XELB,2.65,NSDQ
Xenon Pharmaceuticals Inc.,XENE,2.5,NSDQ
"Intersect ENT, Inc.",XENT,32.75,NSDQ
"XG Technology, Inc",XGTI,1.665,NSDQ
"Xilinx, Inc.",XLNX,68.38,NSDQ
Acceleron Pharma Inc.,XLRN,35.92,NSDQ
"Xencor, Inc.",XNCR,21.62,NSDQ
Xunlei Limited,XNET,15.5,NSDQ
EXTRACTION O&G,XOG,15.26,NSDQ
XOMA Corporation,XOMA,32.87,NSDQ
The ExOne Company,XONE,10.4,NSDQ
Tessera Holding Corporation,XPER,20.75,NSDQ
Xplore Technologies Corp,XPLR,3,NSDQ
DENTSPLY SIRONA Inc.,XRAY,65.02,NSDQ
XTL Biopharmaceuticals Ltd.,XTLB,2.4,NSDQ
Yulong Eco-Materials Limited,YECO,3.0101,NSDQ
Yangtze River Development Ltd,YERR,15.59,NSDQ
Youngevity International Inc.,YGYI,4.31,NSDQ
Yintech Investment Holdings Limited,YIN,9.79,NSDQ
Yandex N.V.,YNDX,33.29,NSDQ
"YogaWorks, Inc.",YOGA,2.29,NSDQ
The York Water Company,YORW,34.2,NSDQ
"YRC Worldwide, Inc.",YRCW,14.05,NSDQ
"Metabolix, Inc.",YTEN,5.53,NSDQ
"Yatra Online, Inc.",YTRA,8.18,NSDQ
"Zillow Group, Inc.",Z,40.85,NSDQ
ZAGG Inc,ZAGG,20,NSDQ
"ZAIS Group Holdings, Inc.",ZAIS,3.72,NSDQ
Zealand Pharma A/S,ZEAL,13.84,NSDQ
"Olympic Steel, Inc.",ZEUS,21.49,NSDQ
"Zafgen, Inc.",ZFGN,3.88,NSDQ
"Zillow Group, Inc.",ZG,40.85,NSDQ
"Zogenix, Inc.",ZGNX,37.05,NSDQ
Zions Bancorporation,ZION,49.94,NSDQ
ZIOPHARM Oncology Inc,ZIOP,4.2,NSDQ
Zix Corporation,ZIXI,4.27,NSDQ
"ZK International Group Co., Ltd.",ZKIN,8.06,NSDQ
Zai Lab Limited Unsponsored ADR,ZLAB,25.35,NSDQ
Zion Oil & Gas Inc,ZN,2.35,NSDQ
Zynga Inc.,ZNGA,3.93,NSDQ
Zosano Pharma Corporation,ZSAN,0.6234,NSDQ
Zumiez Inc.,ZUMZ,20.95,NSDQ
"Zynerba Pharmaceuticals, Inc.",ZYNE,11.4,NSDQ
